,TxnDate,TxnTime,Consumption
1314,21 Feb 2022,08:10:54,7.16
1315,21 Feb 2022,11:23:07,1.972
1316,21 Feb 2022,14:06:59,0.96
1317,21 Feb 2022,09:35:35,5.324
1318,21 Feb 2022,16:35:09,1.076
1319,21 Feb 2022,19:40:36,3.728
1320,21 Feb 2022,09:55:26,4.54
1321,21 Feb 2022,17:35:47,0.924
1322,21 Feb 2022,13:27:33,1.112
1323,21 Feb 2022,23:33:27,10.808
1324,21 Feb 2022,21:04:28,9.356
1325,21 Feb 2022,17:15:56,0.984
1326,21 Feb 2022,07:48:42,7.088
1327,21 Feb 2022,13:46:37,0.872
1328,21 Feb 2022,11:01:01,3.436
1329,21 Feb 2022,08:32:30,6.748
1330,21 Feb 2022,22:50:05,4.964
1331,21 Feb 2022,16:12:00,1.028
1332,21 Feb 2022,20:03:52,3.544
1333,21 Feb 2022,22:07:35,4.34
1334,21 Feb 2022,18:39:34,1.112
1335,21 Feb 2022,07:07:24,1.904
1336,21 Feb 2022,13:04:29,0.96
1337,21 Feb 2022,00:34:39,0.884
1338,22 Feb 2022,18:35:40,2.4
1339,22 Feb 2022,14:43:41,0.964
1340,22 Feb 2022,12:20:02,2.948
1341,22 Feb 2022,08:36:25,8.756
1342,22 Feb 2022,00:57:01,0.588
1343,22 Feb 2022,20:58:56,5.832
1344,22 Feb 2022,06:31:36,0.968
1345,22 Feb 2022,15:48:00,0.996
1346,22 Feb 2022,12:58:46,0.94
1347,22 Feb 2022,19:15:49,2.436
1348,22 Feb 2022,22:01:06,5.396
1349,22 Feb 2022,08:55:49,7.84
1350,22 Feb 2022,11:38:26,2.448
1351,22 Feb 2022,03:25:46,0.908
1352,22 Feb 2022,05:09:48,0.868
1353,22 Feb 2022,23:24:43,12.8
1354,22 Feb 2022,17:12:19,1.04
1355,22 Feb 2022,10:59:01,3.644
1356,22 Feb 2022,04:50:55,1.06
1357,22 Feb 2022,01:41:52,1.044
1358,22 Feb 2022,18:56:46,2.96
1359,22 Feb 2022,16:49:56,0.988
1360,22 Feb 2022,10:38:28,4.324
1361,22 Feb 2022,13:40:02,0.984
1362,22 Feb 2022,03:45:38,0.896
1363,22 Feb 2022,20:37:57,6.016
1364,22 Feb 2022,14:03:07,1.056
1365,22 Feb 2022,17:33:56,1.02
1366,22 Feb 2022,04:28:00,0.98
1367,22 Feb 2022,08:16:09,9.204
1368,22 Feb 2022,13:18:50,0.944
1369,22 Feb 2022,16:09:37,1.016
1370,22 Feb 2022,09:57:50,6.444
1371,22 Feb 2022,09:17:03,8.2
1372,22 Feb 2022,05:51:20,0.956
1373,22 Feb 2022,02:23:24,0.988
1374,22 Feb 2022,15:27:06,0.964
1375,22 Feb 2022,03:06:13,0.964
1376,22 Feb 2022,05:30:43,0.952
1377,22 Feb 2022,14:23:10,0.972
1378,22 Feb 2022,22:45:17,13.804
1379,22 Feb 2022,19:36:34,3.856
1380,22 Feb 2022,19:36:34,3.856
1381,22 Feb 2022,16:28:47,0.9
1382,22 Feb 2022,10:19:15,5.5
1383,22 Feb 2022,07:35:46,5.256
1384,22 Feb 2022,04:06:35,0.972
1385,22 Feb 2022,18:13:48,0.904
1386,22 Feb 2022,15:06:18,1.04
1387,22 Feb 2022,09:37:01,6.512
1388,22 Feb 2022,02:44:57,1.012
1389,22 Feb 2022,12:38:46,0.964
1390,22 Feb 2022,06:10:51,0.884
1391,22 Feb 2022,21:41:31,6.404
1392,22 Feb 2022,23:45:45,2.884
1393,22 Feb 2022,19:57:13,5.54
1394,22 Feb 2022,06:51:18,0.904
1395,22 Feb 2022,00:16:13,0.88
1396,22 Feb 2022,07:14:59,1.076
1397,22 Feb 2022,11:19:12,3.928
1398,22 Feb 2022,02:01:25,0.9
1399,22 Feb 2022,20:16:41,5.88
1400,22 Feb 2022,17:54:27,0.932
1401,22 Feb 2022,21:19:42,6.196
1402,22 Feb 2022,07:55:49,8.748
1403,22 Feb 2022,11:59:13,1.972
1404,22 Feb 2022,01:19:20,1.02
1405,23 Feb 2022,15:30:26,0.904
1406,23 Feb 2022,07:28:46,6.032
1407,23 Feb 2022,11:01:17,2.764
1408,23 Feb 2022,15:52:55,1.056
1409,23 Feb 2022,03:38:01,0.916
1410,23 Feb 2022,08:11:00,6.148
1411,23 Feb 2022,06:06:52,0.98
1412,23 Feb 2022,19:37:34,1.0
1413,23 Feb 2022,14:51:32,0.992
1414,23 Feb 2022,12:02:47,0.696
1415,23 Feb 2022,02:12:46,0.888
1416,23 Feb 2022,22:44:15,3.92
1417,23 Feb 2022,07:06:38,3.824
1418,23 Feb 2022,01:32:50,0.876
1419,23 Feb 2022,18:55:43,0.972
1420,23 Feb 2022,00:07:44,1.02
1421,23 Feb 2022,16:12:33,0.904
1422,23 Feb 2022,17:55:20,0.984
1423,23 Feb 2022,09:38:12,3.94
1424,23 Feb 2022,14:07:41,0.9
1425,23 Feb 2022,05:24:35,0.968
1426,23 Feb 2022,00:29:57,1.028
1427,23 Feb 2022,18:14:40,0.888
1428,23 Feb 2022,10:00:13,3.78
1429,23 Feb 2022,02:36:58,1.076
1430,23 Feb 2022,21:18:39,2.988
1431,23 Feb 2022,06:25:47,0.852
1432,23 Feb 2022,02:58:18,0.996
1433,23 Feb 2022,17:13:54,0.988
1434,23 Feb 2022,20:16:52,3.084
1435,23 Feb 2022,23:45:43,2.852
1436,23 Feb 2022,16:32:34,0.936
1437,23 Feb 2022,19:15:57,0.944
1438,23 Feb 2022,13:04:41,1.04
1439,23 Feb 2022,10:20:04,2.208
1440,23 Feb 2022,04:17:48,0.908
1441,23 Feb 2022,22:00:41,5.132
1442,23 Feb 2022,22:23:58,1.088
1443,23 Feb 2022,15:10:50,0.896
1444,23 Feb 2022,09:16:06,4.976
1445,23 Feb 2022,05:02:51,1.088
1446,23 Feb 2022,03:57:49,0.928
1447,23 Feb 2022,12:42:27,0.896
1448,23 Feb 2022,16:52:31,0.94
1449,23 Feb 2022,20:36:30,1.984
1450,23 Feb 2022,08:33:11,5.924
1451,23 Feb 2022,05:46:04,0.98
1452,23 Feb 2022,00:51:59,1.02
1453,23 Feb 2022,11:20:47,0.888
1454,23 Feb 2022,01:13:50,0.98
1455,23 Feb 2022,04:39:51,0.988
1456,23 Feb 2022,07:48:45,5.784
1457,23 Feb 2022,23:06:06,3.688
1458,23 Feb 2022,20:58:31,3.576
1459,23 Feb 2022,11:43:16,1.056
1460,23 Feb 2022,13:48:22,1.996
1461,23 Feb 2022,17:34:08,0.944
1462,23 Feb 2022,01:53:27,0.952
1463,23 Feb 2022,18:34:38,0.932
1464,23 Feb 2022,12:23:00,0.944
1465,23 Feb 2022,03:17:37,0.892
1466,23 Feb 2022,06:47:46,1.0
1467,23 Feb 2022,23:25:24,3.648
1468,23 Feb 2022,14:30:18,1.04
1469,23 Feb 2022,08:53:15,4.336
1470,24 Feb 2022,02:32:58,0.956
1471,24 Feb 2022,06:21:47,0.912
1472,24 Feb 2022,00:50:24,0.9
1473,24 Feb 2022,16:48:51,0.928
1474,24 Feb 2022,20:06:25,3.088
1475,24 Feb 2022,17:52:26,0.9
1476,24 Feb 2022,15:07:39,0.904
1477,24 Feb 2022,10:55:48,0.884
1478,24 Feb 2022,07:45:07,0.92
1479,24 Feb 2022,21:51:55,4.32
1480,24 Feb 2022,05:19:28,0.924
1481,24 Feb 2022,08:49:05,0.98
1482,24 Feb 2022,01:11:12,0.944
1483,24 Feb 2022,18:13:37,0.984
1484,24 Feb 2022,14:48:10,0.872
1485,24 Feb 2022,11:17:06,0.96
1486,24 Feb 2022,14:28:29,1.016
1487,24 Feb 2022,21:32:22,3.372
1488,24 Feb 2022,14:06:41,0.876
1489,24 Feb 2022,22:58:00,5.28
1490,24 Feb 2022,17:11:14,1.056
1491,24 Feb 2022,20:50:56,4.248
1492,24 Feb 2022,07:25:43,0.996
1493,24 Feb 2022,03:33:38,0.904
1494,24 Feb 2022,13:47:19,0.984
1495,24 Feb 2022,10:36:47,1.112
1496,24 Feb 2022,11:56:49,0.876
1497,24 Feb 2022,15:28:13,0.932
1498,24 Feb 2022,09:32:52,1.048
1499,24 Feb 2022,22:13:06,4.84
1500,24 Feb 2022,18:34:10,0.956
1501,24 Feb 2022,16:08:28,0.884
1502,24 Feb 2022,02:52:25,0.892
1503,24 Feb 2022,08:27:50,1.024
1504,24 Feb 2022,23:19:14,5.056
1505,24 Feb 2022,00:30:56,1.008
1506,24 Feb 2022,13:03:36,2.676
1507,24 Feb 2022,07:04:09,0.876
1508,24 Feb 2022,09:53:39,0.94
1509,24 Feb 2022,00:08:52,1.064
1510,24 Feb 2022,21:11:55,4.288
1511,24 Feb 2022,08:06:19,0.956
1512,24 Feb 2022,04:18:12,2.036
1513,24 Feb 2022,01:31:16,0.936
1514,24 Feb 2022,11:37:48,0.956
1515,24 Feb 2022,22:34:25,4.852
1516,24 Feb 2022,19:15:59,1.18
1517,24 Feb 2022,16:29:09,0.936
1518,24 Feb 2022,06:01:44,1.936
1519,24 Feb 2022,15:49:35,1.024
1520,24 Feb 2022,09:10:44,0.984
1521,24 Feb 2022,03:14:04,0.996
1522,24 Feb 2022,04:59:29,0.972
1523,24 Feb 2022,23:39:07,4.676
1524,24 Feb 2022,18:55:51,1.032
1525,24 Feb 2022,04:38:31,0.916
1526,24 Feb 2022,02:12:06,1.848
1527,24 Feb 2022,06:44:33,1.056
1528,24 Feb 2022,10:12:57,0.884
1529,24 Feb 2022,17:33:25,1.036
1530,24 Feb 2022,20:26:57,4.152
1531,24 Feb 2022,13:25:51,1.036
1532,25 Feb 2022,19:37:28,0.972
1533,25 Feb 2022,04:10:15,0.912
1534,25 Feb 2022,13:53:11,0.968
1535,25 Feb 2022,07:59:07,6.392
1536,25 Feb 2022,20:59:22,1.068
1537,25 Feb 2022,18:36:33,0.968
1538,25 Feb 2022,15:34:10,0.92
1539,25 Feb 2022,12:31:14,1.08
1540,25 Feb 2022,04:29:29,0.888
1541,25 Feb 2022,01:06:08,0.944
1542,25 Feb 2022,05:12:22,0.964
1543,25 Feb 2022,02:29:22,0.94
1544,25 Feb 2022,15:14:36,0.94
1545,25 Feb 2022,08:59:56,4.956
1546,25 Feb 2022,05:53:59,1.024
1547,25 Feb 2022,14:54:54,1.044
1548,25 Feb 2022,22:44:28,1.004
1549,25 Feb 2022,13:12:30,0.984
1550,25 Feb 2022,08:40:08,6.052
1551,25 Feb 2022,03:08:47,0.916
1552,25 Feb 2022,05:31:50,0.888
1553,25 Feb 2022,19:16:40,0.896
1554,25 Feb 2022,22:02:54,1.064
1555,25 Feb 2022,15:54:39,0.952
1556,25 Feb 2022,12:51:20,0.94
1557,25 Feb 2022,10:44:43,1.904
1558,25 Feb 2022,00:45:45,1.0
1559,25 Feb 2022,07:15:14,1.196
1560,25 Feb 2022,18:15:30,0.916
1561,25 Feb 2022,06:53:40,0.912
1562,25 Feb 2022,02:48:46,0.908
1563,25 Feb 2022,21:19:58,0.952
1564,25 Feb 2022,00:00:41,1.096
1565,25 Feb 2022,03:29:45,0.948
1566,25 Feb 2022,17:56:04,0.972
1567,25 Feb 2022,04:51:48,1.004
1568,25 Feb 2022,01:46:26,0.872
1569,25 Feb 2022,18:57:15,0.996
1570,25 Feb 2022,22:22:46,0.964
1571,25 Feb 2022,21:39:47,0.96
1572,25 Feb 2022,12:08:51,0.884
1573,25 Feb 2022,01:26:53,0.948
1574,25 Feb 2022,09:42:00,3.608
1575,25 Feb 2022,23:05:32,1.016
1576,25 Feb 2022,14:32:26,0.88
1577,25 Feb 2022,17:35:12,0.968
1578,25 Feb 2022,11:49:38,1.08
1579,25 Feb 2022,06:13:59,0.896
1580,25 Feb 2022,16:55:08,2.82
1581,25 Feb 2022,20:16:37,0.932
1582,25 Feb 2022,14:13:23,0.94
1583,25 Feb 2022,07:35:43,6.068
1584,25 Feb 2022,03:50:49,0.96
1585,25 Feb 2022,00:23:46,1.064
1586,25 Feb 2022,23:47:29,0.992
1587,25 Feb 2022,10:04:13,0.98
1588,25 Feb 2022,06:34:04,0.928
1589,25 Feb 2022,23:26:39,0.992
1590,25 Feb 2022,19:56:58,0.936
1591,25 Feb 2022,13:33:14,0.948
1592,25 Feb 2022,02:09:09,1.04
1593,25 Feb 2022,11:26:41,2.0
1594,25 Feb 2022,08:19:31,5.74
1595,25 Feb 2022,17:14:51,0.932
1596,25 Feb 2022,20:37:09,0.944
1597,26 Feb 2022,12:58:12,1.48
1598,26 Feb 2022,01:48:47,0.896
1599,26 Feb 2022,09:01:53,1.068
1600,26 Feb 2022,17:32:37,0.856
1601,26 Feb 2022,13:20:23,1.012
1602,26 Feb 2022,08:38:50,1.936
1603,26 Feb 2022,03:30:47,0.88
1604,26 Feb 2022,11:32:37,1.008
1605,26 Feb 2022,03:11:33,1.044
1606,26 Feb 2022,07:14:58,0.92
1607,26 Feb 2022,02:08:24,0.912
1608,26 Feb 2022,05:52:44,1.852
1609,26 Feb 2022,13:40:34,0.908
1610,26 Feb 2022,04:31:52,0.96
1611,26 Feb 2022,09:24:01,1.004
1612,26 Feb 2022,00:47:36,0.94
1613,26 Feb 2022,05:11:57,1.844
1614,26 Feb 2022,09:44:05,0.94
1615,26 Feb 2022,01:08:30,0.944
1616,26 Feb 2022,11:11:06,0.9
1617,26 Feb 2022,02:49:38,0.916
1618,26 Feb 2022,16:04:25,2.088
1619,26 Feb 2022,10:50:48,2.012
1620,26 Feb 2022,06:33:03,0.928
1621,26 Feb 2022,01:28:50,0.952
1622,26 Feb 2022,17:13:38,1.956
1623,26 Feb 2022,06:55:02,1.008
1624,26 Feb 2022,14:44:58,0.992
1625,26 Feb 2022,12:01:40,1.256
1626,26 Feb 2022,07:56:23,0.872
1627,26 Feb 2022,04:10:48,1.836
1628,26 Feb 2022,00:27:20,1.844
1629,26 Feb 2022,16:31:16,1.2
1630,26 Feb 2022,02:28:57,0.956
1631,26 Feb 2022,14:22:55,0.992
1632,26 Feb 2022,12:23:21,0.984
1633,26 Feb 2022,06:12:51,0.944
1634,26 Feb 2022,10:04:55,0.948
1635,26 Feb 2022,15:07:41,1.02
1636,26 Feb 2022,14:01:18,0.94
1637,26 Feb 2022,07:37:25,1.032
1638,27 Feb 2022,20:24:35,0.868
1639,27 Feb 2022,22:50:13,0.948
1640,27 Feb 2022,08:25:59,0.94
1641,27 Feb 2022,16:59:51,1.056
1642,27 Feb 2022,14:29:11,2.052
1643,27 Feb 2022,11:14:51,0.992
1644,27 Feb 2022,13:20:12,1.12
1645,27 Feb 2022,19:44:28,0.924
1646,27 Feb 2022,09:48:47,0.92
1647,27 Feb 2022,23:09:25,0.904
1648,27 Feb 2022,20:05:46,1.016
1649,27 Feb 2022,08:45:47,0.932
1650,27 Feb 2022,12:36:10,0.968
1651,27 Feb 2022,15:55:56,1.14
1652,27 Feb 2022,18:44:28,0.92
1653,27 Feb 2022,09:29:18,1.08
1654,27 Feb 2022,20:45:10,0.992
1655,27 Feb 2022,17:45:26,1.092
1656,27 Feb 2022,14:49:22,0.956
1657,27 Feb 2022,10:09:49,1.008
1658,27 Feb 2022,15:31:29,1.024
1659,27 Feb 2022,10:53:41,1.112
1660,27 Feb 2022,23:30:47,0.988
1661,27 Feb 2022,16:18:00,1.024
1662,27 Feb 2022,22:30:15,1.036
1663,27 Feb 2022,19:24:36,0.952
1664,27 Feb 2022,21:24:51,0.92
1665,27 Feb 2022,07:26:08,1.06
1666,27 Feb 2022,11:56:32,1.036
1667,27 Feb 2022,18:25:14,0.932
1668,27 Feb 2022,15:10:02,0.94
1669,27 Feb 2022,16:37:41,0.924
1670,27 Feb 2022,11:34:46,0.94
1671,27 Feb 2022,17:22:46,1.04
1672,27 Feb 2022,13:43:11,1.072
1673,27 Feb 2022,08:05:36,0.94
1674,27 Feb 2022,12:56:02,0.944
1675,27 Feb 2022,21:47:21,1.068
1676,27 Feb 2022,19:04:27,0.928
1677,27 Feb 2022,22:08:40,0.988
1678,27 Feb 2022,09:05:44,0.956
1679,27 Feb 2022,12:15:23,0.872
1680,27 Feb 2022,10:29:49,0.928
1681,27 Feb 2022,07:45:41,0.912
1682,27 Feb 2022,18:05:07,0.924
1683,27 Feb 2022,21:05:11,0.936
1684,28 Feb 2022,23:07:15,1.064
1685,28 Feb 2022,04:20:37,0.896
1686,28 Feb 2022,21:19:30,0.952
1687,28 Feb 2022,09:34:21,0.94
1688,28 Feb 2022,12:21:32,1.064
1689,28 Feb 2022,15:49:23,1.024
1690,28 Feb 2022,11:00:34,1.044
1691,28 Feb 2022,04:00:39,1.816
1692,28 Feb 2022,07:53:38,0.976
1693,28 Feb 2022,15:27:30,0.948
1694,28 Feb 2022,18:57:37,0.848
1695,28 Feb 2022,22:25:43,1.152
1696,28 Feb 2022,13:22:40,0.972
1697,28 Feb 2022,10:16:23,2.0
1698,28 Feb 2022,06:07:18,1.028
1699,28 Feb 2022,20:58:52,0.92
1700,28 Feb 2022,12:41:24,0.924
1701,28 Feb 2022,18:17:34,1.02
1702,28 Feb 2022,21:39:55,0.968
1703,28 Feb 2022,19:59:33,0.984
1704,28 Feb 2022,16:51:19,1.008
1705,28 Feb 2022,13:44:08,1.024
1706,28 Feb 2022,07:11:13,1.02
1707,28 Feb 2022,14:45:51,1.972
1708,28 Feb 2022,09:13:50,0.92
1709,28 Feb 2022,02:14:47,0.876
1710,28 Feb 2022,22:44:37,0.888
1711,28 Feb 2022,20:18:49,0.88
1712,28 Feb 2022,17:13:07,1.016
1713,28 Feb 2022,05:03:10,1.028
1714,28 Feb 2022,00:54:26,0.952
1715,28 Feb 2022,07:33:31,1.036
1716,28 Feb 2022,00:34:09,2.936
1717,28 Feb 2022,14:03:51,0.912
1718,28 Feb 2022,10:37:46,1.016
1719,28 Feb 2022,20:39:22,0.996
1720,28 Feb 2022,17:34:47,1.016
1721,28 Feb 2022,11:20:30,0.964
1722,28 Feb 2022,08:13:50,0.944
1723,28 Feb 2022,05:44:38,0.964
1724,28 Feb 2022,02:35:52,0.948
1725,28 Feb 2022,23:29:13,1.036
1726,28 Feb 2022,02:58:13,1.028
1727,28 Feb 2022,16:30:09,1.904
1728,28 Feb 2022,17:55:45,0.98
1729,28 Feb 2022,15:06:56,0.992
1730,28 Feb 2022,11:39:47,0.9
1731,28 Feb 2022,05:23:40,0.936
1732,28 Feb 2022,01:55:17,0.956
1733,28 Feb 2022,23:50:27,1.0
1734,28 Feb 2022,04:40:48,0.94
1735,28 Feb 2022,01:13:27,0.876
1736,28 Feb 2022,13:01:53,0.948
1737,28 Feb 2022,08:34:19,0.952
1738,28 Feb 2022,19:19:21,1.012
1739,28 Feb 2022,06:49:15,1.008
1740,28 Feb 2022,01:35:05,0.968
1741,28 Feb 2022,11:59:33,0.904
1742,28 Feb 2022,19:38:35,0.908
1743,28 Feb 2022,22:01:52,1.02
1744,28 Feb 2022,08:54:15,0.948
1745,28 Feb 2022,06:26:48,0.912
1746,28 Feb 2022,03:21:12,1.064
1747,28 Feb 2022,18:38:23,0.976
